max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,78,25,False,45.398809523809526,0.0,0.0,1.0,True,0.037896890285151696,3.6441046341161156,3.9013096609744595,0.0,0.0
0.05,78,30,False,45.398809523809526,0.0,0.0,1.0,True,0.0023341356174354996,3.6974017580525187,3.9417800725437475,0.0,0.0
0.05,80,0,False,47.12169312169313,0.0,0.0,0.9625592523006451,True,6.01273412317188,11.617169332263142,11.524276475771739,5.15282222222222,5.15282222222222
0.05,80,5,False,47.12169312169313,0.0,0.0,0.6277201339239411,True,4.516414062907899,8.858963092799012,9.187053773826005,3.8129833333333316,3.7639333333333305
0.05,80,10,False,47.12169312169313,0.0,0.0,0.7456386645707781,True,3.025881094566268,6.512782027076082,7.174982301564865,2.47314444444444,2.375044444444441
0.05,80,15,False,47.12169312169313,0.0,0.0,0.9421403108949935,True,1.5399919613185145,5.027910152863297,5.246730484599152,1.035205555555553,0.9861555555555519
0.05,80,20,False,47.12169312169313,0.0,0.0,1.0,True,0.129541874753641,3.857780875160711,3.885336245045676,0.0,0.0
0.05,80,25,False,47.12169312169313,0.0,0.0,1.0,True,0.05887985448417832,3.6481065252660416,3.8729816525574963,0.0,0.0
0.05,80,30,False,47.12169312169313,0.0,0.0,1.0,True,0.021790630397663185,3.8339072144883746,3.8843418733623425,0.0,0.0
0.05,82,0,False,48.8776455026455,0.0,0.0,0.5501106408320016,True,6.404586768714734,12.873811752322649,12.679546637701446,5.708377777777777,5.708377777777777
0.05,82,5,False,48.8776455026455,0.0,0.0,0.6173178635805038,True,5.13228922606604,9.360048408425495,10.141819558339034,4.417588888888886,4.319488888888888
0.05,82,10,False,48.8776455026455,0.0,0.0,0.7753156009814867,True,3.5492505484021466,7.8302683314833645,7.914535559965043,2.9305999999999983,2.9305999999999983
0.05,82,15,False,48.8776455026455,0.0,0.0,0.9797995917638564,True,2.1779557878537963,5.948719273540701,6.093587516042828,1.5907611111111102,1.541711111111109
0.05,82,20,False,48.8776455026455,0.0,0.0,1.0,True,0.6079563415197251,4.486766065339691,4.378649685097526,0.2018722222222209,0.15282222222221975
0.05,82,25,False,48.8776455026455,0.0,0.0,1.0,True,0.026491252671117196,3.791427155294582,3.892397480898251,0.0,0.0
0.05,82,30,False,48.8776455026455,0.0,0.0,1.0,True,0.01602125188509381,3.7950029161441536,3.9282855799698497,0.0,0.0
0.05,84,0,False,50.666666666666664,0.0,0.0,0.7832996323541693,True,7.2564841438308605,13.2339524148078,13.340674498156272,6.2639333333333305,6.2639333333333305
0.05,84,5,False,50.666666666666664,0.0,0.0,0.6565329340449021,True,5.784422921665446,9.54593768141218,11.04819709640061,5.022194444444441,4.875044444444441
0.05,84,10,False,50.666666666666664,0.0,0.0,0.7767136933633403,True,4.4798062142497015,8.111909023307884,8.709037947263322,3.5842555555555506,3.486155555555552
0.05,84,15,False,50.666666666666664,0.0,0.0,0.9394401144064866,True,2.8073654217085795,6.359699266412474,6.748988034696208,2.195366666666665,2.097266666666666
0.05,84,20,False,50.666666666666664,0.0,0.0,1.0,True,1.3041339081359957,4.7754973735309365,4.9718790424421515,0.8064777777777756,0.7083777777777769
0.05,84,25,False,50.666666666666664,0.0,0.0,1.0,True,0.004553144934526035,3.9103729765862,3.9134403665872357,0.0,0.0
